-14005	4345	10068	135	0
-7891	1713	19609	-280	0
-3852	3657	15656	-256	0
-6850	7797	-2498	1280	0
-6995	4600	-9083	1761	0
-5329	2237	-17865	1901	0
-3471	2383	-20975	1740	0
-2947	4854	-26825	1509	0
-4428	9534	-24487	3040	0
-1038	6488	-3865	1469	0
8551	669	3393	1320	0
11752	-2436	15503	-259	0
11051	-1660	14479	-652	0
14211	-2612	4051	219	0
9727	-350	-2714	1617	0
5482	-3269	-9115	1465	0
-520	-6489	-4793	761	0
2603	-2603	-3168	313	0
5023	-1007	-1353	-34	0
5605	-1125	3569	668	0
6781	-1991	9703	454	0
15645	-1343	13207	143	0
20536	-5056	17532	293	0
16737	-6245	20508	-258	0
10523	-4527	12374	972	0
7521	-7427	13940	991	0
3127	-7980	8779	601	0
2289	-2825	3382	779	0
-2765	-577	6670	410	0
-4101	1474	3394	1193	0
-5311	-432	9557	1597	0
-333	-7476	9885	1580	0
3096	-10603	14658	471	0
6739	-8507	10909	-87	0
2555	-7502	-1983	1075	0
-3067	-4321	-13491	2155	0
-6969	179	-21405	1695	0
-9003	3859	-28154	2695	0
-10599	6373	-23308	1811	0
-10600	8908	-25873	1728	0
-8967	3926	-11679	1457	0
-5333	15	1287	770	0
-1913	1122	12923	656	0
-2409	2305	29638	-91	0
-1145	-3811	30478	-603	0
-3330	-2611	19191	650	0
-10137	39	9609	1362	0
-9013	5177	4342	1041	0
-7921	8892	-5529	997	0
-10329	11630	-8686	1386	0
-12924	13232	-15741	1559	0
-12225	11059	-2695	2258	0
-6217	-276	12462	757	0
-1455	-3319	20125	510	0
-3537	-3692	23341	581	0
-3226	-6906	18243	-187	0
-4786	-2379	9413	966	0
-2852	-713	7	1559	0
-4625	-347	-2429	1480	0
-3930	2381	-6620	1858	0
-6154	3788	-7943	1713	0
-12086	2517	-14451	3173	0
-9389	-1835	1177	1879	0
-5443	-5769	15911	503	0
-4599	-5188	23175	1435	0
-2149	-8600	26844	184	0
61	-3980	12992	771	0
-1351	-1783	4651	1603	0
-2223	-4411	-5294	1707	0
-6427	-5096	-14714	2171	0
-9129	-3225	-20959	1637	0
-12879	3637	-25365	1799	0
-10609	3765	-19732	3376	0
-1097	-1442	3309	707	0
2604	-3437	12884	614	0
6740	-1012	19165	346	0
11086	-3601	17249	16	0
7430	-171	4898	1509	0
3206	2800	-2444	1909	0
-1622	3326	-14105	1348	0
-4157	4822	-20354	2354	0
-6319	7304	-25952	1146	0
-11161	8029	-26978	1795	0
-10201	5639	-11897	1492	0
-4930	893	1563	983	0
-3447	-3083	10181	344	0
5399	-5571	14695	-12	0
5679	-2371	7671	-63	0
2217	-7490	-6043	980	0
-4826	-3797	-15591	1635	0
-4608	3549	-16835	1173	0
-4075	5491	-17568	1543	0
-4802	5815	-21394	1615	0
-7355	7933	-19481	3076	0
-5804	7369	-4461	2195	0
-1001	1527	9638	-225	0
4128	7096	1463	309	0
-197	13845	-9740	1515	0
-3585	17828	-12243	1739	0
-2827	11559	727	3011	0
1793	9227	697	482	0
-1458	12600	-12983	1693	0
-1934	11345	-10474	1690	0
-63	5575	3851	1980	0
6155	-247	16356	1443	0
4790	-3705	22122	-367	0
4736	-1237	10400	797	0
5531	-2947	2745	1381	0
230	-1622	-5547	1781	0
-6773	4131	-9890	1449	0
-8962	5083	-10941	1633	0
-8495	6449	-22476	1500	0
-13369	5419	-20439	3607	0
-13712	155	1586	278	0
-5144	-1525	11783	91	0
-1861	-4450	21512	-555	0
-3181	978	6955	404	0
-4829	6443	-1571	1555	0
-3240	5338	-6076	1999	0
-3910	7451	-11467	859	0
-6687	8110	-12384	1811	0
-8465	7632	-10147	1473	0
-8512	10653	-8932	3153	0
-2204	9292	6190	1526	0
1317	1572	23401	281	0
5998	-2805	28038	-350	0
5144	-2437	23454	223	0
5536	-3224	19671	721	0
10055	-3857	18558	569	0
11949	1717	21957	298	0
14376	-375	17129	117	0
17125	-3763	16838	131	0
14901	-5477	18350	773	0
13053	-2618	21080	923	0
12779	-5279	26352	-329	0
15713	-3434	31595	1	0
14236	811	24905	624	0
6803	-1314	19365	862	0
6353	-645	10489	539	0
4705	919	301	541	0
1886	3172	-11542	828	0
-1011	1716	-20870	2541	0
-1041	2570	-11192	2716	0
5089	-1004	3671	176	0
10159	-3625	11028	766	0
17997	-4498	11690	61	0
18444	-1876	7207	-19	0
12192	5228	-3689	1233	0
8003	6407	-10569	1574	0
3355	12697	-17805	2087	0
-697	14901	-16070	1479	0
-2656	16076	-23473	2140	0
-3394	15230	-21656	2578	0
4524	10235	3208	357	0
5457	2993	15344	11	0
3924	-5422	25705	-201	0
2747	-6601	23725	-988	0
761	-4061	8917	551	0
-1333	97	-5387	1272	0
-4927	2999	-10588	996	0
-5671	2179	-17299	1414	0
-5057	3851	-22080	1297	0
-8833	6120	-24756	2242	0
-13929	4871	-12471	1903	0
-10669	2429	6637	931	0
-4955	2048	18135	-169	0
2054	-1397	25502	259	0
4116	-4247	21728	126	0
-1619	-1961	5694	1047	0
96	3466	-2889	1335	0
-3071	3681	-14009	1207	0
-10703	2329	-17005	2024	0
-13836	6423	-17960	1185	0
-14917	9011	-21474	2519	0
-8906	3092	-6335	2335	0
1258	2293	17079	571	0
5556	2227	20569	763	0
10750	88	25733	-540	0
7205	1750	17652	-400	0
-3635	4261	4124	1133	0
-2403	6414	-4331	1617	0
-2697	4225	-9232	1817	0
-2818	3577	-11345	1484	0
-1223	9761	-17581	1317	0
-1143	14873	-22628	3112	0
4955	5621	-2518	878	0
11205	-329	4497	715	0
16277	-6202	15445	169	0
14242	-8770	20179	-469	0
12718	-3383	2345	343	0
9813	-1433	-6258	1631	0
5505	1226	-11259	1491	0
1977	4011	-14122	1908	0
-1775	3321	-12687	1213	0
-915	7325	-18914	2401	0
510	3167	-11155	2348	0
485	-327	-3720	-15	0
6680	-4653	8478	-473	0
5198	-7707	12735	-307	0
1706	-14725	12165	-177	0
509	-9874	-2532	1251	0
-801	-7784	-8764	1254	0
-335	-2562	-15883	1487	0
-2027	2621	-19508	1587	0
-1833	195	-18696	999	0
349	6370	-21711	2593	0
4810	-1933	-10186	855	0
9099	-9597	-95	-362	0
8617	-11453	897	-62	0
10169	-13820	11491	-407	0
7950	-6195	6968	-649	0
7042	1723	-9774	1052	0
6746	2213	-19905	979	0
1413	2984	-26695	1420	0
-493	2849	-26196	1946	0
-181	4555	-31168	1977	0
-2039	9287	-29126	2839	0
-2069	7779	-4562	165	0
-4016	3010	12285	1946	0
3441	144	23081	23	0
13012	488	24575	-441	0
14236	2152	6438	-31	0
8099	6695	-6299	2085	0
3221	13447	-10005	1433	0
-169	10910	-14089	1900	0
-4031	9361	-17968	1141	0
-7657	7830	-25678	1935	0
-9563	5435	-14896	1797	0
-3264	1692	330	1114	0
3997	-2801	12105	-283	0
8691	-5751	15572	1	0
12664	-5767	14917	-188	0
13850	-8196	5332	1092	0
10545	-5043	-469	1445	0
2949	-2293	1223	1061	0
573	-8791	3758	625	0
989	-10678	8507	575	0
3299	-10672	8867	453	0
3088	-8727	21696	1031	0
5890	-10000	26603	257	0
2059	-11151	28805	711	0
2539	-12948	28380	805	0
6674	-13353	26473	-486	0
4924	-5940	15866	657	0
1405	-2555	11978	267	0
1893	-6001	10744	739	0
-73	-5602	8941	631	0
1155	-373	8611	680	0
613	6353	359	203	0
-1842	6252	1315	1947	0
6793	-2152	8608	1063	0
11183	-5241	17765	484	0
16388	-7540	21485	-64	0
17521	-7163	9879	616	0
16375	-5805	699	1291	0
13963	-3570	-11860	1689	0
7320	4379	-20071	2882	0
2207	559	-17755	1375	0
-4201	6568	-25468	2296	0
-4654	8407	-16137	2685	0
-2196	3727	-2145	953	0
2785	275	5975	-374	0
4049	-2583	13171	179	0
3374	-6051	9234	464	0
334	-1795	-1746	1517	0
-3095	1560	-10365	1086	0
-2217	4737	-15485	1401	0
-5459	4283	-14591	1823	0
-3480	5500	-22012	1866	0
-5865	7724	-23082	3597	0
-152	2444	-1401	674	0
4507	-1495	14790	73	0
6293	-3693	21596	520	0
1696	-3044	18810	261	0
-6393	2227	6119	1465	0
-6591	3139	-4931	1157	0
-6398	-1319	-12705	1427	0
-12573	-2382	-17231	2599	0
-18108	-2266	-12889	2393	0
-22971	1415	-23040	1979	0
-14473	-1544	-7675	1615	0
-5155	-3193	4666	521	0
3499	-2967	21335	-385	0
4905	-4194	18423	-1049	0
-2886	-3517	4133	1092	0
-5922	-4445	-7581	2098	0
-7947	-3073	-11461	1630	0
-7565	903	-14005	1483	0
-4921	-2344	-19762	1874	0
-5182	-2091	-22944	1161	0
-3865	1465	-10677	1895	0
-2247	-3861	5885	968	0
-63	-11147	16849	-134	0
1038	-7104	9069	232	0
3834	851	-4181	1472	0
8185	4567	-11291	1466	0
4477	5209	-14245	833	0
299	4741	-14861	985	0
237	1633	-21185	1778	0
-711	789	-17764	3165	0
3017	-3023	-3220	1415	0
4179	-8839	11159	345	0
5815	-5893	20762	591	0
1293	-438	19537	139	0
2515	3817	8071	1267	0
3312	3509	-3367	1505	0
1649	481	-9989	1741	0
-1450	-3085	-14471	2359	0
-1035	1764	-14843	1508	0
-5097	4337	-21893	2123	0
-4094	-1891	-6341	776	0
1199	-8470	13538	1110	0
6393	-13383	23692	666	0
5166	-13129	24107	-384	0
2025	-5173	9298	10	0
-699	-761	1257	1276	0
-3286	1949	-155	1391	0
-3623	-1102	6065	376	0
-4655	-4884	8123	334	0
-1839	-4745	4642	359	0
-85	-3940	12619	1457	0
4365	-6791	16248	796	0
5012	-8585	16632	759	0
5713	-9660	6563	360	0
7692	-7170	2939	899	0
11863	-3860	6351	595	0
10595	-5125	3843	391	0
5747	-5587	2816	148	0
1244	-3443	207	407	0
-1850	100	-8768	1473	0
-3519	-14	8865	127	0
-3639	-3119	13823	644	0
-863	-3337	25569	294	0
2516	-1273	31024	-231	0
3421	-275	22663	375	0
3502	-1815	12655	1607	0
3533	-5271	4767	1738	0
1621	-729	-3972	1789	0
-1822	3083	-10345	2233	0
-4001	4332	-13350	2180	0
-8775	3975	-16622	2965	0
-5879	2957	4700	2439	0
-5191	1006	17359	422	0
-715	-2964	21660	35	0
3089	-2473	8772	62	0
3110	-660	3561	1488	0
-863	816	7	1475	0
-3638	441	-5236	1273	0
-6890	-1481	-11626	971	0
-14446	-4311	-18758	2075	0
-12697	3334	-13527	1645	0
-7746	595	3367	1460	0
-1704	-2309	10919	560	0
3713	-6068	18177	153	0
3821	-2752	19180	-813	0
-5368	3825	13319	1080	0
-2595	10078	2858	1177	0
-3085	14095	-8265	1477	0
-4165	12879	-10145	1364	0
-2151	10097	-15189	1736	0
-6859	15495	-18431	2247	0
-5670	10598	-7600	675	0
935	969	8808	231	0
4745	-3897	17005	-166	0
6519	-4501	15378	-509	0
5388	-865	2221	994	0
2009	1455	-8403	1691	0
-586	4477	-11252	1947	0
-4761	6100	-20295	1767	0
-7198	4627	-25447	918	0
-11753	8073	-31076	1904	0
-10863	5371	-15509	1836	0
-4461	414	-3649	745	0
859	-4627	9607	334	0
2976	-6257	22435	871	0
391	-8963	15093	-441	0
-7972	-1820	-4066	726	0
-5223	5851	-9494	1691	0
-1909	4245	-10318	826	0
3098	6103	-8199	1377	0
2645	8333	-13831	1236	0
-5817	6929	-19599	2052	0
-3240	-1996	-2765	493	0
334	-2505	16500	127	0
1819	-4038	21578	909	0
5028	-2683	22967	-489	0
6220	1924	14017	73	0
1565	2400	2826	1017	0
1773	1281	-5002	1238	0
-2334	-919	-10217	2350	0
-4972	-1783	-19729	1847	0
-8941	2124	-28497	1515	0
-2909	1491	-22760	3956	0
4848	-3035	4457	189	0
10049	-5141	16515	-224	0
14585	-6085	24380	-479	0
7124	-9692	23540	-622	0
5282	-5403	5517	750	0
3464	-827	-1943	1223	0
-2857	5911	-527	700	0
-4179	9323	-5154	1775	0
-3625	11613	-5665	1019	0
-8108	15799	-9692	2219	0
-8149	17597	478	2129	0
-6852	11851	11513	1211	0
-5156	2375	16848	403	0
-6547	-2540	24985	-88	0
-7548	-1468	12921	464	0
-7223	75	983	1687	0
-5667	2567	-7715	1071	0
-6015	7731	-15197	1247	0
-6042	8562	-21729	1315	0
-8821	6215	-28869	1173	0
-13613	11121	-27650	3525	0
-10706	723	940	1135	0
-4203	-7620	14607	1226	0
-2365	-9824	20315	676	0
-1039	-11807	19351	-533	0
-7365	-865	5075	1192	0
-12728	5915	1642	1326	0
-15497	8417	-8678	1184	0
-16361	6502	-13593	1678	0
-19735	2325	-14300	1547	0
-14888	2387	-22941	1347	0
-14260	4778	-22809	1747	0
-13244	4034	-24083	1793	0
-13873	999	-1705	107	0
-12946	3693	-6473	1010	0
-11859	5199	-13772	673	0
-11105	8932	-19495	3336	0
-2387	3440	-1673	809	0
5623	-485	12432	-517	0
9204	3143	18295	679	0
12059	-187	17670	-411	0
10280	-594	5119	175	0
8758	-637	-1967	787	0
3897	-2921	-7164	993	0
-116	-770	-10884	1223	0
-1654	247	-16464	1935	0
-2209	-3031	-17855	1771	0
-2264	-2777	-12978	3029	0
7680	-10289	9912	161	0
8265	-17477	23289	461	0
10147	-20527	32526	-547	0
13259	-15959	23998	581	0
7029	-9587	9627	1962	0
6697	-5935	-3489	1221	0
2278	-1335	-10405	1756	0
2487	936	-11166	2146	0
2416	2782	-13250	907	0
-475	1995	-15991	2671	0
2367	-4108	-3586	1101	0
10401	-11491	12121	-654	0
9318	-12751	19275	157	0
5426	-5157	9097	-214	0
-3373	1331	-3739	1011	0
-6618	1367	-9465	1141	0
-5623	2600	-12899	1005	0
-7113	4829	-23017	1947	0
-1948	4463	-20887	1826	0
-3513	1255	-25757	2455	0
1169	-3108	-7708	2168	0
9062	-5563	8521	611	0
12757	-6281	11561	-655	0
8625	-1043	3217	435	0
5857	4567	-4949	1075	0
5549	7405	-6003	1752	0
1481	9390	-8489	1159	0
-1431	6980	-13232	1212	0
-3331	10143	-16548	3136	0
-2703	10207	-7479	1259	0
-2425	3690	13724	45	0
131	-3009	15961	48	0
6650	-11653	24050	-146	0
2627	-11870	7892	389	0
-4585	-7846	-6708	1431	0
-10986	-9896	-6474	961	0
-13205	-7444	-5754	1215	0
-17659	-2453	-2858	1119	0
-18211	404	-13932	1423	0
-18121	923	-12368	3633	0
-9229	-5382	8916	747	0
-4951	-2819	19927	105	0
510	-3715	29733	-494	0
1211	21	14590	227	0
765	1031	-4042	1149	0
5059	2921	-6245	2084	0
765	8509	-11331	1461	0
-2621	8992	-15303	1911	0
-1825	5269	-8101	1387	0
-7346	5447	-5970	2536	0
-10905	2973	9877	999	0
-3392	305	16310	-783	0
-1119	688	19498	63	0
-2868	-2699	19180	-302	0
-4535	-579	6420	671	0
-3502	-755	5540	899	0
-6439	663	121	1047	0
-5678	339	-4843	1666	0
-8477	-933	-7185	1605	0
-8075	-2820	-8430	1012	0
-5031	1287	-870	2977	0
-4989	-1152	12524	321	0
-3171	-7181	24751	156	0
5065	-5321	29020	81	0
5853	-1912	19017	-520	1
6806	4417	2095	1196	0
3179	-848	-5214	901	0
421	-5460	-8924	1046	0
-3123	-2673	-19157	2740	0
-1407	1225	-21478	1610	0
-5509	4889	-25015	1786	0
-1559	-806	-4979	1509	0
2452	-2941	4272	281	0
8241	740	17804	-1	0
12330	-707	19159	-491	0
13858	-6101	20537	-648	0
13895	-1885	7630	593	0
10869	1093	3966	1951	0
6618	3063	-1309	1451	0
3463	4565	-1602	1625	0
1558	6226	-4589	770	0
-5121	11111	-21566	1271	0
-4591	11157	-13948	2397	0
-4219	7644	3145	826	0
3522	911	15541	337	0
8484	-4773	20060	-117	0
9150	-5226	15696	-629	0
5385	2215	883	710	0
3233	5241	-4615	1247	0
4554	1975	-5641	1264	0
3970	1801	-10910	1514	0
3333	1241	-11767	1795	0
5319	3182	-2064	930	0
9688	-1650	12670	1379	0
13517	-4826	21657	749	0
19853	-2280	25154	578	0
22084	-4397	25023	-563	0
19416	-2629	15585	445	0
16487	-302	17225	354	0
11942	-4063	19642	-39	0
9547	-6002	20961	215	0
12839	-6925	18080	487	0
15949	-6180	16801	257	0
13285	-4058	25232	803	0
13389	-3887	32652	-46	0
13708	-3352	28880	-853	0
10929	-1689	15528	487	0
6989	1322	6248	771	0
3979	6391	185	1255	0
350	9109	-3837	1649	0
-5003	17191	-6156	1273	0
-9170	19134	-9124	2313	0
-6783	10400	2198	2393	0
-2457	649	11835	308	0
-1143	-5449	19588	37	0
-1857	-11181	16125	-629	0
-3184	-9485	2444	1183	0
-5646	-5624	296	1641	0
-1861	-2843	1353	1564	0
-414	3559	-4473	2275	0
-2330	5162	-8788	1123	0
-7959	9308	-11716	1745	0
-5964	10581	2297	2066	0
-2724	6959	13303	508	0
4431	4155	16431	497	0
9969	-1611	18933	-207	0
8160	-4329	4045	788	0
7694	609	-2661	817	0
7493	6881	-6585	1391	0
2352	7719	-15620	1470	0
4717	5907	-19385	1657	0
6127	6125	-22638	1675	0
6233	9049	-11599	3148	0
11193	103	13290	-740	0
9917	-7683	20439	392	0
10395	-12432	23467	-197	0
9833	-9551	23485	-43	0
10807	-7115	11655	9	0
6945	-7079	3507	1690	0
337	-8118	-381	1481	0
-7225	-4266	-3687	1893	0
-8000	-2119	-13391	1329	0
-8237	65	-21305	1298	0
-5965	1995	-21561	4089	0
155	-6668	1603	-128	0
472	-11227	11860	169	0
6872	-12167	20955	-263	0
9553	-4345	7391	-89	0
16286	2329	-707	1499	0
17963	-2155	-7481	1824	0
11659	-1979	-12190	1043	0
7713	1967	-12463	1755	0
4119	4075	-15370	1027	0
1908	8185	-17637	2645	0
4927	5998	-3461	1517	0
5640	-695	11479	124	0
9311	-3798	17398	733	0
6750	-605	13016	-25	0
-343	7200	3110	1505	0
-2062	8052	-3725	1157	0
-3539	8023	-13227	1411	0
-5163	8281	-23085	1701	0
-6983	9473	-20062	1617	0
-7619	9107	-21112	2155	0
-6423	2563	-10194	2583	0
3652	-2618	7379	530	0
8318	-1286	10789	-645	0
4481	-3055	-5660	757	0
1163	211	-15660	1454	0
1562	2996	-19277	1111	0
407	5902	-17439	1135	0
-1019	3087	-20890	1171	0
-5961	4445	-27149	2517	0
-6966	-1889	-17865	1081	0
1669	-2949	-3415	-481	0
970	-4268	6415	631	0
6288	-5812	12327	-361	0
5761	-2831	3031	388	0
-2547	-135	-7423	1179	0
-6082	542	-12761	1321	0
-11323	1785	-12431	1405	0
-11983	3753	-12624	1559	0
-14441	2514	-20745	1523	0
-15500	-1378	-12039	3400	0
-11328	-9273	5747	697	0
-133	-12105	16161	-152	0
6508	-13565	19313	-750	0
5811	-13310	9221	917	0
4391	-11729	5129	985	0
377	-10381	6792	590	0
3063	-9971	4855	502	0
2285	-4363	4124	676	0
1347	-4507	6998	1052	0
2528	-7295	10283	664	0
5919	-11135	19240	33	0
7337	-9435	28111	-238	0
7080	-14868	32322	195	0
1255	-10771	19140	567	0
-6296	-9404	17404	477	0
-9013	-12816	12594	215	0
-7351	-11394	4032	1031	0
-6208	-4915	-7613	1560	0
-6741	-2279	-15281	1315	0
-2722	3687	-21253	2641	0
6801	1744	-2687	1171	0
9651	-1393	17142	633	0
10736	-6473	19728	-207	0
5950	-5239	17664	2263	0
8227	-7282	21286	163	0
10835	-11174	22746	-629	0
9539	-2087	9305	473	0
6403	2028	-918	1458	0
3637	8159	-4620	1998	0
-457	9218	-12619	1624	0
-3652	12851	-24050	1874	0
-6738	14631	-24545	2861	0
-7687	6597	-14882	2498	0
2429	-4423	9252	39	0
8905	-8532	21686	-211	0
11549	-6787	22760	-721	0
6597	55	7785	315	0
3828	2989	753	1292	0
-931	2882	-1681	1734	0
-3569	3473	-6637	1789	0
-7475	6619	-12079	1500	0
-13624	10916	-22450	1797	0
-11778	14665	-14746	2436	0
-10420	8985	3399	959	0
-11928	3969	14059	-245	0
-7403	521	21311	424	0
-5177	3262	8759	-76	0
-5879	4581	2491	1439	0
-8763	8793	-57	1933	0
-11160	8441	-6089	1342	0
-15339	7665	-9307	1894	0
-18144	13521	-14074	1199	0
-20719	15823	-18827	3224	0
-10607	3122	5288	1331	0
-6105	-2147	14753	55	0
1721	-5634	17762	963	0
7529	-6335	9668	225	0
743	-3479	1138	1288	0
-3325	-979	-10357	1593	0
-3974	55	-11319	1370	0
319	4131	-13510	1917	0
-1033	4931	-12667	2181	0
-4312	4960	-16025	2345	0
1373	5651	-4317	1757	0
13746	165	4297	427	0
20036	-3610	12873	-38	0
15904	-4665	9361	-318	0
9404	1947	-5206	1023	0
6417	2605	-15056	1199	0
3448	979	-19516	1120	0
2787	3068	-23724	1047	0
2951	11819	-23579	1702	0
509	17181	-20357	1290	0
3239	15330	-7243	2449	0
6279	10206	4148	949	0
10007	5074	11833	-409	0
15315	-948	10130	-603	0
11253	-3503	-2553	105	0
5043	866	-9319	1459	0
3472	1833	-13018	1670	0
8303	5799	-20214	1681	0
9421	6345	-27610	1504	0
7338	1759	-25348	1595	0
2379	-2665	-14713	456	0
-706	1567	1648	1523	0
1900	-2648	13888	63	0
4503	-9070	17331	121	0
8711	-9764	15647	-466	0
4216	-756	2537	1575	0
163	2287	-5134	1773	0
-4583	4472	-8358	1523	0
-2633	7500	-17625	1165	0
-3717	11153	-16700	2090	0
-5181	13819	-8416	1741	0
-4479	5177	8348	1833	0
-627	-6335	20588	720	0
1421	-10184	23895	262	0
8289	-11710	27906	-792	0
10483	-9801	21717	-69	0
9631	-6410	18169	574	0
7127	-2359	15015	709	0
1769	-379	17186	477	0
3948	-4275	15960	387	0
-2687	-2752	13335	302	0
-5169	1287	14963	440	0
-9042	-2932	18225	267	0
-9327	-7439	20032	701	0
-8071	-9394	20935	508	0
-2909	-7766	27513	383	0
3739	-11565	32701	-141	0
5879	-12339	32519	49	0
4223	-8969	17717	737	0
-5197	-7624	12202	545	0
-9398	-6343	10761	175	0
-11717	-4384	4273	604	0
-17780	1957	-6471	1177	0
-19938	5100	-15248	1656	0
-24663	5571	-17043	2403	0
-17419	1870	8077	388	0
-12210	943	16327	-12	0
-6909	-521	10002	444	0
-7055	1253	13088	-214	0
-12124	6615	763	1367	0
-15009	7410	-5994	1319	0
-15831	8726	-10631	1479	0
-14883	10456	-15583	1367	0
-16699	12953	-14606	1693	0
-19003	13763	-16376	2753	0
-15203	11943	-8879	2271	0
-9133	6156	-4211	-541	0
-8221	3029	-9060	1441	0
-12125	6533	-16815	963	0
-10519	4841	-14040	3071	0
-6238	-428	1033	1155	0
1728	-2317	9431	253	0
1202	-5819	14173	878	0
14300	-7731	23015	-329	0
9124	-4677	10915	723	0
14	-531	3591	1713	0
-3594	-2932	-4204	1579	0
-9637	-371	-13112	2512	0
-16145	-889	-17798	1495	0
-22614	6363	-19465	1823	0
-24487	5413	-5069	2763	0
-18320	1924	1762	459	0
-12622	-474	11801	382	0
-8429	-9993	23851	352	0
-7132	-14050	15534	-427	0
-10393	-6755	1075	1540	0
-10760	-4377	-4307	1888	0
-10783	-2649	-4621	1185	0
-13335	981	-11833	2066	0
-13216	1111	-11327	1162	0
-14889	2999	-18398	3127	0
-9865	-499	-952	2085	0
-7921	-8073	12974	-231	0
-3797	-8123	13457	104	0
2683	-7300	17709	-439	0
765	-3097	10512	1401	0
-752	-4899	4154	1941	0
-4581	-4904	-5159	1831	0
-6977	-233	-11562	1569	0
-8210	3429	-12291	2359	0
-11797	5241	-18063	1667	0
-14051	1389	-10286	2243	0
-4145	-2025	9735	215	0
-1503	1497	23348	-64	0
-2541	1000	26964	350	0
400	6339	21770	-283	0
-5627	10684	7372	1385	0
-10276	7188	-1571	1479	0
-13952	6386	-8523	1043	0
-18209	8368	-12858	2052	0
-22529	8773	-9925	1923	0
-20963	10093	-20729	2160	0
-9042	3585	-4863	969	0
2125	-1945	2587	-39	0
4289	-1497	11835	-851	0
6423	1153	2538	171	0
6909	1543	-5574	1280	0
2369	1103	-9837	1769	0
-1427	-1009	-11478	2245	0
-5302	4095	-16330	1487	0
-6021	4513	-17363	2006	0
-4657	4153	-15621	2022	0
-1691	4683	8745	107	0
8159	3584	20902	-143	0
14937	-2044	23496	-329	0
18597	-701	8056	1151	0
19369	1537	-2933	1222	0
12727	1572	-10529	1703	0
6514	3649	-15725	1421	0
3816	4891	-19731	978	0
944	4556	-27409	1815	0
2155	2487	-13875	2247	0
2803	860	4160	1863	0
-469	-2527	12045	-463	0
3847	-4311	17341	333	0
4715	-7383	12750	199	0
5384	-3711	-953	1053	0
5231	-3123	-12362	1667	0
7276	-838	-18199	1685	0
5943	114	-17459	1489	0
-801	5354	-23862	1169	0
769	11589	-26187	3299	0
9327	6420	-9035	1265	0
12556	2003	5500	407	0
12219	-2082	13027	299	0
9538	-7699	16146	-294	0
7283	-3162	9205	846	0
9785	-2798	7493	244	0
5108	-6567	7348	464	0
2563	-6485	12271	857	0
1927	-6911	7271	482	0
1184	-3141	1418	517	0
2977	-4116	14493	853	0
5635	-10837	24373	265	0
1263	-7386	20224	-168	0
-50	-8807	14635	1533	0
3175	-10371	3810	866	0
5867	-2385	-3889	512	0
8079	5235	-8655	1186	0
843	2854	-9474	1768	0
-5895	3920	-14731	2004	0
-3283	-1249	2851	1277	0
2167	-5068	10490	201	0
7051	-5405	18861	-169	0
8741	-8480	13331	-421	0
6534	-4639	6019	1071	0
536	87	-1901	1653	0
-2461	6884	-3047	1533	0
-7987	4921	-5741	1519	0
-9883	3076	-13462	1211	0
-7852	3806	-18773	1655	0
-4006	-843	-6811	1809	0
-3427	199	7678	1334	0
1244	-1378	15705	388	0
3129	-4215	19539	-267	0
-737	-1001	5452	1120	0
-7241	4052	-6033	1573	0
-9229	2559	-15385	1193	0
-8541	5900	-20735	1874	0
-13727	9364	-19075	1996	0
-19319	12801	-26607	1847	0
-21121	12461	-21001	2934	0
-20859	4683	6169	-37	0
-17948	3365	15449	679	0
-12357	-21	18689	-487	0
-7165	-8207	23761	-313	0
-4509	-5014	11314	297	0
-4653	-729	-921	1113	0
-11269	1777	-1237	1574	0
-13168	3750	-6888	1618	0
-15614	3856	-12110	1424	0
-17599	4617	-23459	1639	0
-12265	1703	-17273	3396	0
-4176	-3127	4305	375	0
-1746	-7884	19208	490	0
-1705	-8585	22471	-873	0
-8129	-3139	5177	112	0
-7064	-1088	-2030	1481	0
-2431	1292	-5364	1471	0
-1371	5399	-12162	1027	0
823	6999	-18158	1731	0
-3448	8813	-17726	1271	0
-15701	8824	-18133	2375	0
-16397	1404	1623	983	0
-6839	-3222	12258	-489	0
4567	-5932	14611	351	0
4537	-8173	2281	-85	0
2069	-5489	-7886	1334	0
733	-2336	-15731	1196	0
-2707	5337	-21675	945	0
-7555	5518	-26650	1797	0
-9364	5912	-23020	1433	0
-12511	7784	-16813	2167	0
-10589	1105	-2562	1986	0
-3971	-4321	15044	801	0
-3399	-2761	17557	-516	0
-3743	-697	3951	557	0
-7305	156	-3437	1512	0
-6619	4184	-8401	1173	0
-2692	8452	-14835	1490	0
-1361	12035	-18899	815	0
-1623	9682	-14051	1937	0
4283	3175	701	938	0
8879	-799	12058	-400	0
12510	-2179	17387	-34	0
13888	-3903	22401	68	0
11447	-5575	13426	759	0
7969	-5701	11492	759	0
8405	-6254	12254	645	0
11599	-6521	10018	-108	0
15938	-5649	9518	524	0
11294	-6657	10223	571	0
7850	-11647	10392	1106	0
8251	-10145	15054	379	0
15680	-11257	19006	-1	0
18787	-11058	25414	-44	0
15816	-16812	23383	-594	0
14050	-12445	12722	1560	0
15256	-8357	6497	1125	0
12060	-1301	-7931	1283	0
6017	1073	-15779	2145	0
-3426	3417	-16099	2405	0
-4323	2402	-13939	1463	0
-3063	2160	-4761	2134	0
-1789	1652	7311	1536	0
823	2586	11925	205	0
6459	-3063	14931	-17	0
10075	-7528	4970	-542	0
2827	-4048	-10164	1050	0
